id,X,input,output,out_i,rules
188,18,4_9_5_10,4_9_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20_21_22,21,0020000020101001_010_000000
188,19,4_9_5_10,4_9_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20_21_22,22,0020000020101001_010_000000
189,0,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,5,0100001110000100_010_000000
189,1,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,10,0100001110000100_010_000000
189,2,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,5,0100001110000100_010_000000
189,3,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,10,0100001110000100_010_000000
189,4,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,5,0100001110000100_010_000000
189,5,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,10,0100001110000100_010_000000
189,6,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,5,0100001110000100_010_000000
189,7,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,10,0100001110000100_010_000000
189,8,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,5,0100001110000100_010_000000
189,9,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,10,0100001110000100_010_000000
189,10,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,5,0100001110000100_010_000000
189,11,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,10,0100001110000100_010_000000
189,12,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,5,0100001110000100_010_000000
189,13,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,10,0100001110000100_010_000000
189,14,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,5,0100001110000100_010_000000
189,15,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,10,0100001110000100_010_000000
189,16,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,5,0100001110000100_010_000000
189,17,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,10,0100001110000100_010_000000
189,18,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,5,0100001110000100_010_000000
189,19,4_9_5_10,5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10_5_10,10,0100001110000100_010_000000
190,0,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,4,0000000000001200_010_000000
190,1,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,2,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,3,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,4,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,5,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,6,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,7,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,8,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,9,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,10,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,11,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,12,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,13,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,14,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,15,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,16,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,17,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,18,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
190,19,4_9_5_10,4_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000000001200_010_000000
191,0,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,4,0000000001001100_010_000000
191,1,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,1,0000000001001100_010_000000
191,2,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,3,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,4,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,5,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,6,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,7,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,8,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,9,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,10,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,11,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,12,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,13,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,14,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,15,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,16,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,17,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,18,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
191,19,4_9_5_10,4_1_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0000000001001100_010_000000
192,0,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,4,0010001000001200_010_000000
192,1,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,9,0010001000001200_010_000000
192,2,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,3,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,4,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,5,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,6,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,7,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,8,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,9,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,10,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,11,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,12,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,13,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,14,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,15,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,16,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,17,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,18,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
192,19,4_9_5_10,4_9_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5,5,0010001000001200_010_000000
193,0,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,0,1010100200110000_100_000000
193,1,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,0,1010100200110000_100_000000
193,2,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,3,1010100200110000_100_000000
193,3,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,3,1010100200110000_100_000000
193,4,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,6,1010100200110000_100_000000
193,5,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,6,1010100200110000_100_000000
193,6,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,9,1010100200110000_100_000000
193,7,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,9,1010100200110000_100_000000
193,8,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,12,1010100200110000_100_000000
193,9,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,12,1010100200110000_100_000000
193,10,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,15,1010100200110000_100_000000
193,11,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,15,1010100200110000_100_000000
193,12,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,18,1010100200110000_100_000000
193,13,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,18,1010100200110000_100_000000
193,14,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,21,1010100200110000_100_000000
193,15,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,21,1010100200110000_100_000000
193,16,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,24,1010100200110000_100_000000
193,17,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,24,1010100200110000_100_000000
193,18,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,27,1010100200110000_100_000000
193,19,2_2_3_5_8,0_0_3_3_6_6_9_9_12_12_15_15_18_18_21_21_24_24_27_27,27,1010100200110000_100_000000
194,0,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,2,1010001100110000_100_000000
194,1,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,2,1010001100110000_100_000000
194,2,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,3,1010001100110000_100_000000
194,3,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,5,1010001100110000_100_000000
194,4,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,6,1010001100110000_100_000000
194,5,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,8,1010001100110000_100_000000
194,6,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,9,1010001100110000_100_000000
194,7,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,11,1010001100110000_100_000000
194,8,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,12,1010001100110000_100_000000
194,9,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,14,1010001100110000_100_000000
194,10,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,15,1010001100110000_100_000000
194,11,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,17,1010001100110000_100_000000
194,12,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,18,1010001100110000_100_000000
194,13,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,20,1010001100110000_100_000000
194,14,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,21,1010001100110000_100_000000
194,15,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,23,1010001100110000_100_000000
194,16,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,24,1010001100110000_100_000000
194,17,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,26,1010001100110000_100_000000
194,18,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,27,1010001100110000_100_000000
194,19,2_2_3_5_8,2_2_3_5_6_8_9_11_12_14_15_17_18_20_21_23_24_26_27_29,29,1010001100110000_100_000000
195,0,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,2,0010000100110000_100_000000
195,1,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,2,0010000100110000_100_000000
195,2,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,5,0010000100110000_100_000000
195,3,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,5,0010000100110000_100_000000
195,4,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,8,0010000100110000_100_000000
195,5,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,8,0010000100110000_100_000000
195,6,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,11,0010000100110000_100_000000
195,7,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,11,0010000100110000_100_000000
195,8,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,14,0010000100110000_100_000000
195,9,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,14,0010000100110000_100_000000
195,10,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,17,0010000100110000_100_000000
195,11,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,17,0010000100110000_100_000000
195,12,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,20,0010000100110000_100_000000
195,13,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,20,0010000100110000_100_000000
195,14,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,23,0010000100110000_100_000000
195,15,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,23,0010000100110000_100_000000
195,16,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,26,0010000100110000_100_000000
195,17,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,26,0010000100110000_100_000000
195,18,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,29,0010000100110000_100_000000
195,19,2_2_3_5_8,2_2_5_5_8_8_11_11_14_14_17_17_20_20_23_23_26_26_29_29,29,0010000100110000_100_000000
196,0,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,2,1010000100110001_100_000000
196,1,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,2,1010000100110001_100_000000
196,2,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,5,1010000100110001_100_000000
196,3,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,5,1010000100110001_100_000000
196,4,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,8,1010000100110001_100_000000
196,5,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,8,1010000100110001_100_000000
196,6,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,4,1010000100110001_100_000000
196,7,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,4,1010000100110001_100_000000
196,8,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,7,1010000100110001_100_000000
196,9,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,7,1010000100110001_100_000000
196,10,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,3,1010000100110001_100_000000
196,11,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,3,1010000100110001_100_000000
196,12,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,6,1010000100110001_100_000000
196,13,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,6,1010000100110001_100_000000
196,14,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,9,1010000100110001_100_000000
196,15,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,9,1010000100110001_100_000000
196,16,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,5,1010000100110001_100_000000
196,17,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,5,1010000100110001_100_000000
196,18,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,8,1010000100110001_100_000000
196,19,2_2_3_5_8,2_2_5_5_8_8_4_4_7_7_3_3_6_6_9_9_5_5_8_8,8,1010000100110001_100_000000
197,0,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,1,0021001021001100_010_000000
197,1,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,4,0021001021001100_010_000000
197,2,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,8,0021001021001100_010_000000
197,3,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,13,0021001021001100_010_000000
197,4,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,19,0021001021001100_010_000000
197,5,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,25,0021001021001100_010_000000
197,6,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,32,0021001021001100_010_000000
197,7,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,40,0021001021001100_010_000000
197,8,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,49,0021001021001100_010_000000
197,9,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,59,0021001021001100_010_000000
197,10,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,70,0021001021001100_010_000000
197,11,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,82,0021001021001100_010_000000
197,12,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,95,0021001021001100_010_000000
197,13,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,109,0021001021001100_010_000000
197,14,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,124,0021001021001100_010_000000
197,15,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,140,0021001021001100_010_000000
197,16,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,157,0021001021001100_010_000000
197,17,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,175,0021001021001100_010_000000
197,18,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,194,0021001021001100_010_000000
197,19,1_4_8_13,1_4_8_13_19_25_32_40_49_59_70_82_95_109_124_140_157_175_194_214,214,0021001021001100_010_000000
198,0,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,1,0021001021011000_010_000000
198,1,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,4,0021001021011000_010_000000
198,2,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,8,0021001021011000_010_000000
198,3,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,13,0021001021011000_010_000000
198,4,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,19,0021001021011000_010_000000
198,5,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,27,0021001021011000_010_000000
198,6,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,36,0021001021011000_010_000000
198,7,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,46,0021001021011000_010_000000
198,8,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,58,0021001021011000_010_000000
198,9,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,71,0021001021011000_010_000000
198,10,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,85,0021001021011000_010_000000
198,11,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,101,0021001021011000_010_000000
198,12,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,118,0021001021011000_010_000000
198,13,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,136,0021001021011000_010_000000
198,14,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,156,0021001021011000_010_000000
198,15,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,177,0021001021011000_010_000000
198,16,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,199,0021001021011000_010_000000
198,17,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,223,0021001021011000_010_000000
198,18,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,248,0021001021011000_010_000000
198,19,1_4_8_13,1_4_8_13_19_27_36_46_58_71_85_101_118_136_156_177_199_223_248_274,274,0021001021011000_010_000000
199,0,1_4_8_13,4_4_8_13_19_26_34_43_53_64_76_89_103_118_134_151_169_188_208_229,4,0021002111001000_010_000000
199,1,1_4_8_13,4_4_8_13_19_26_34_43_53_64_76_89_103_118_134_151_169_188_208_229,4,0021002111001000_010_000000
199,2,1_4_8_13,4_4_8_13_19_26_34_43_53_64_76_89_103_118_134_151_169_188_208_229,8,0021002111001000_010_000000
199,3,1_4_8_13,4_4_8_13_19_26_34_43_53_64_76_89_103_118_134_151_169_188_208_229,13,0021002111001000_010_000000
199,4,1_4_8_13,4_4_8_13_19_26_34_43_53_64_76_89_103_118_134_151_169_188_208_229,19,0021002111001000_010_000000
199,5,1_4_8_13,4_4_8_13_19_26_34_43_53_64_76_89_103_118_134_151_169_188_208_229,26,0021002111001000_010_000000
199,6,1_4_8_13,4_4_8_13_19_26_34_43_53_64_76_89_103_118_134_151_169_188_208_229,34,0021002111001000_010_000000
